Gaia18byz
#Date,JD,averagemag.
2014-08-30 17:08:44,2456900.214,null
2014-09-27 13:50:41,2456928.077,untrusted
2015-01-02 12:08:20,2457025.006,null
2015-01-23 04:21:53,2457045.682,null
2015-01-23 06:08:03,2457045.756,null
2015-02-22 04:02:59,2457075.669,null
2015-02-22 05:49:44,2457075.743,null
2015-06-29 22:14:56,2457203.427,null
2015-06-30 00:01:06,2457203.501,null
2015-07-24 22:10:41,2457228.424,null
2016-01-12 07:14:42,2457399.802,null
2016-02-06 11:19:54,2457424.972,null
2016-02-06 13:06:39,2457425.046,null
2016-03-03 17:13:53,2457451.218,null
2016-03-03 19:00:39,2457451.292,null
2016-07-09 17:23:56,2457579.225,null
2016-07-09 19:10:06,2457579.299,null
2016-08-08 05:06:54,2457608.713,null
2016-08-08 06:53:39,2457608.787,null
2016-09-01 22:57:19,2457633.456,null
2016-09-02 00:44:03,2457633.531,null
2017-01-21 14:23:23,2457775.100,null
2017-02-20 07:42:23,2457804.821,null
2017-02-20 09:29:09,2457804.895,null
2017-03-13 21:33:49,2457826.398,null
2017-03-14 01:47:35,2457826.575,null
2017-07-21 01:55:26,2457955.580,null
2017-07-21 03:42:10,2457955.654,null
2017-08-23 07:24:20,2457988.809,null
2017-08-23 09:11:05,2457988.883,null
2017-12-16 09:46:52,2458103.908,null
2017-12-16 11:33:37,2458103.982,null
2017-12-16 15:47:23,2458104.158,null
2017-12-25 09:54:38,2458112.913,null
2017-12-25 11:40:49,2458112.987,null
2018-02-01 03:09:55,2458150.632,null
2018-03-08 08:45:42,2458185.865,null
2018-03-08 10:31:53,2458185.939,null
2018-03-22 20:55:45,2458200.372,null
2018-03-22 22:42:30,2458200.446,null
2018-03-23 02:56:16,2458200.622,null
2018-06-13 09:31:14,2458282.897,18.23
2018-06-13 11:17:48,2458282.971,18.18
2018-06-13 15:31:27,2458283.147,18.19
2018-06-13 17:18:01,2458283.221,18.21
2018-06-13 21:31:40,2458283.397,18.15
2018-06-13 23:18:14,2458283.471,18.20
2018-06-14 03:31:53,2458283.647,18.16
2018-06-14 05:18:27,2458283.721,18.15
2018-06-14 09:32:06,2458283.897,18.19
2018-06-14 11:18:40,2458283.971,18.15
2018-06-14 17:18:52,2458284.221,18.19
2018-06-18 11:21:57,2458287.974,18.18
2018-06-18 15:35:36,2458288.150,18.28
2018-06-18 17:22:09,2458288.224,18.23
2018-06-18 21:35:48,2458288.400,18.24
2018-06-18 23:22:22,2458288.474,18.22
2018-06-19 03:36:01,2458288.650,18.29
2018-06-19 05:22:35,2458288.724,18.24
2018-06-19 09:36:14,2458288.900,18.27
2018-06-19 11:22:48,2458288.974,18.26
2018-06-19 15:36:27,2458289.150,18.30
2018-08-01 09:04:13,2458331.878,18.93
2018-08-01 10:50:46,2458331.952,18.99
2018-09-07 10:05:52,2458368.921,19.22
2018-09-07 14:19:31,2458369.097,19.26
2018-09-21 08:24:37,2458382.850,19.33
2018-09-21 10:11:10,2458382.924,19.37
2018-12-24 12:33:12,2458477.023,null
2019-01-09 04:52:17,2458492.703,null
2019-01-09 06:39:02,2458492.777,null
2019-02-11 18:07:09,2458526.255,null
2019-06-19 22:35:07,2458654.441,null
2019-06-20 00:21:51,2458654.515,null
2019-06-20 04:35:35,2458654.691,null
2019-06-20 06:21:45,2458654.765,null
2019-07-08 22:41:24,2458673.445,null
2019-07-09 00:27:33,2458673.519,null
2019-08-16 13:22:47,2458712.057,null
2019-08-16 15:09:31,2458712.132,null

