Gaia19abq
#Date,JD,averagemag.
2015-01-18 21:29:54,2457041.396,null
2015-01-18 23:16:40,2457041.470,null
2015-02-09 05:15:46,2457062.719,null
2015-07-04 05:06:33,2457207.713,null
2015-07-04 06:53:18,2457207.787,null
2015-08-07 04:39:15,2457241.694,null
2015-08-26 16:44:05,2457261.197,null
2015-08-26 18:30:50,2457261.271,null
2015-12-31 04:58:27,2457387.707,null
2015-12-31 06:44:37,2457387.781,null
2016-02-02 04:27:53,2457420.686,null
2016-02-02 06:14:38,2457420.760,null
2016-02-18 12:20:25,2457437.014,null
2016-02-18 16:33:36,2457437.190,null
2016-05-24 12:55:02,2457533.038,null
2016-05-24 14:41:46,2457533.112,null
2016-06-06 08:47:20,2457545.866,null
2016-06-06 13:01:04,2457546.042,null
2016-07-14 12:15:08,2457584.011,null
2016-07-14 14:01:17,2457584.084,null
2016-08-24 13:28:13,2457625.061,null
2016-08-24 17:41:57,2457625.237,null
2016-08-24 19:28:42,2457625.312,null
2016-08-24 23:42:26,2457625.488,null
2016-08-25 01:28:35,2457625.562,null
2016-09-01 11:48:00,2457632.992,null
2016-09-01 13:34:45,2457633.066,null
2016-09-01 17:48:29,2457633.242,null
2016-09-01 19:34:39,2457633.316,null
2016-09-01 23:48:23,2457633.492,null
2016-09-02 01:35:07,2457633.566,null
2016-11-22 02:10:47,2457714.591,null
2016-11-22 06:24:33,2457714.767,null
2016-11-22 08:11:19,2457714.841,null
2016-11-22 12:25:05,2457715.017,null
2016-12-05 00:34:24,2457727.524,null
2016-12-05 02:21:10,2457727.598,null
2017-01-09 19:55:40,2457763.330,null
2017-02-16 06:48:56,2457800.784,null
2017-02-16 08:35:07,2457800.858,null
2017-02-25 18:56:03,2457810.289,null
2017-02-25 20:42:48,2457810.363,null
2017-06-02 15:17:51,2457907.137,null
2017-06-02 17:04:35,2457907.212,null
2017-06-21 21:19:09,2457926.388,null
2017-06-21 23:05:19,2457926.462,null
2017-11-30 14:54:30,2458088.121,null
2017-11-30 16:41:16,2458088.195,null
2017-12-21 02:59:58,2458108.625,null
2017-12-21 04:46:43,2458108.699,null
2018-01-20 08:42:13,2458138.863,null
2018-06-12 18:08:43,2458282.256,null
2018-07-07 00:00:32,2458306.500,null
2018-07-07 04:14:16,2458306.677,null
2018-08-05 21:55:19,2458336.413,null
2018-08-05 23:42:03,2458336.488,null
2018-12-10 11:51:04,2458462.994,19.58
2018-12-10 16:04:45,2458463.170,19.51
2019-01-04 21:59:57,2458488.417,18.49
2019-01-04 23:46:31,2458488.491,18.50
2019-01-30 15:50:43,2458514.160,19.67
2019-06-23 11:27:59,2458657.978,null
2019-06-23 13:14:44,2458658.052,null
2019-08-03 19:28:57,2458699.312,null

